filename,raga,spec_cent,spec_bw,bigram_diversity,trigram_diversity,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,delta_chroma_0,delta_chroma_1,delta_chroma_2,delta_chroma_3,delta_chroma_4,delta_chroma_5,delta_chroma_6,delta_chroma_7,delta_chroma_8,delta_chroma_9,delta_chroma_10,delta_chroma_11,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10
Mati Matiki.mp3_chunk145,Mōhanaṁ,860.2750256239519,1121.7800647194283,0.1361344537815126,0.25252525252525254,0.1819450855255127,0.3280373811721802,0.8367826342582703,0.4650278091430664,0.2570737898349762,0.24514220654964447,0.2916105091571808,0.15987825393676758,0.15188415348529816,0.2549360394477844,0.14286574721336365,0.152921661734581,0.0001810531539376825,5.7160610595019534e-05,0.0004323587636463344,0.00019245993462391198,-0.0005171420052647591,-0.00041338492883369327,-0.0005522247520275414,-0.00020091362239327282,-0.00013448712707031518,-0.0002587929484434426,-0.0002258196473121643,9.645241516409442e-05,-352.51531982421875,134.93472290039062,11.856290817260742,20.233606338500977,15.791301727294922,7.5498785972595215,-1.0178683996200562,-1.2425217628479004,-7.454470634460449,-11.738430976867676,-4.999353885650635
Mati Matiki.mp3_chunk146,Mōhanaṁ,689.4580349542925,1029.9904659142933,0.12353923205342238,0.2692307692307692,0.20551125705242157,0.37357771396636963,0.8750508427619934,0.546981155872345,0.3460081219673157,0.3171255588531494,0.29352834820747375,0.17770753800868988,0.18009008467197418,0.26533034443855286,0.15760678052902222,0.15505751967430115,0.00016189203597605228,0.00014217522402759641,0.00012042426533298567,0.00017518436652608216,0.00025185936829075217,5.4087569878902286e-05,2.680261059140321e-05,9.446205808671948e-07,-7.446737436112016e-05,5.270683686831035e-05,4.487360274652019e-05,0.00011757390893762931,-362.53631591796875,152.22314453125,20.597393035888672,20.997255325317383,16.39086151123047,10.613920211791992,-0.8870565891265869,2.8429548740386963,-2.501648187637329,-11.763243675231934,-2.278687000274658
Mati Matiki.mp3_chunk147,Mōhanaṁ,713.7855903172871,1058.1063536202114,0.12211221122112212,0.2793388429752066,0.21839562058448792,0.373849093914032,0.8783149719238281,0.5523840188980103,0.3362610638141632,0.33028340339660645,0.3029066324234009,0.17973004281520844,0.187252476811409,0.2903771996498108,0.17089273035526276,0.16918741166591644,0.0003287008439656347,7.231215568026528e-05,-0.0005470971227623522,0.00014423324319068342,0.0007357537397183478,0.0007430906407535076,0.00036018056562170386,0.0001407617819495499,7.211670163087547e-05,0.00010782296885736287,0.0001300669537158683,0.0002654275158420205,-356.2711181640625,153.31637573242188,16.374086380004883,21.87883186340332,14.750332832336426,9.616715431213379,-4.086917400360107,1.9339734315872192,-1.866368293762207,-11.142200469970703,0.29215946793556213
Mati Matiki.mp3_chunk148,Mōhanaṁ,676.8666830389782,1039.0124259135573,0.12057877813504823,0.2834138486312399,0.2417101114988327,0.3804228603839874,0.8428856730461121,0.5500662922859192,0.3534800410270691,0.3547705113887787,0.3386302590370178,0.22798492014408112,0.21784444153308868,0.32040923833847046,0.1849011480808258,0.18467913568019867,0.0005332382279448211,0.00026974393404088914,-0.0001644898293307051,-0.00012852951476816088,-4.612783595803194e-05,-2.213036896137055e-05,0.0001465492823626846,0.00011207056377315894,0.0004142130783293396,0.0003608518745750189,0.0003569922992028296,0.0005128219490870833,-341.6029357910156,145.5880889892578,20.88559341430664,22.989912033081055,17.37529182434082,11.374073028564453,-1.2745304107666016,1.694331407546997,-2.2087628841400146,-9.861504554748535,-0.7238503098487854
Mati Matiki.mp3_chunk149,Mōhanaṁ,672.7764034456893,1042.2478606843288,0.132569558101473,0.319672131147541,0.3016608655452728,0.43388867378234863,0.7985284328460693,0.5458848476409912,0.37919923663139343,0.3893331289291382,0.3911498188972473,0.2987298369407654,0.2645774781703949,0.34889498353004456,0.22714783251285553,0.2305164635181427,-0.00046990139526315033,-0.0004603316483553499,0.00017034975462593138,4.563630682241637e-06,-0.00018577856826595962,-0.00021897311671637,-0.00019275298109278083,-0.00030445802258327603,-0.00019404930935706943,0.00012296560453251004,-0.00011315714800730348,-0.0002731257991399616,-328.4360046386719,143.09506225585938,24.083236694335938,23.817155838012695,16.543148040771484,12.460224151611328,2.577500104904175,3.1289267539978027,-3.3162646293640137,-9.484731674194336,-3.3332338333129883
Mati Matiki.mp3_chunk150,Mōhanaṁ,759.8837205131224,1117.7906306272657,0.13908450704225353,0.3474426807760141,0.28993067145347595,0.4256327152252197,0.7820593118667603,0.5486536622047424,0.40292078256607056,0.39839309453964233,0.3997650742530823,0.28876176476478577,0.2587527632713318,0.36090153455734253,0.23473136126995087,0.2257552295923233,-0.0001943447277881205,-0.0001462052168790251,0.00019523565424606204,0.00032242084853351116,0.00015892353258095682,0.00022864766651764512,0.0003275898052379489,-0.0001586633297847584,-0.0004172848421148956,-0.0005584471509791911,-0.00022800732403993607,-0.0001511768059572205,-314.8234558105469,145.249755859375,18.955394744873047,24.17472267150879,13.068601608276367,10.433009147644043,1.021620273590088,1.9571329355239868,-4.331763744354248,-7.922633647918701,-0.760081946849823
Mati Matiki.mp3_chunk151,Mōhanaṁ,792.592388771883,1143.9991700674375,0.14814814814814814,0.3339517625231911,0.255486398935318,0.40036341547966003,0.795722484588623,0.5476070642471313,0.41491377353668213,0.4035523235797882,0.39451760053634644,0.2537984848022461,0.23915386199951172,0.33500710129737854,0.2066270411014557,0.19468823075294495,5.8438017731532454e-05,7.961379014886916e-05,0.00020647574274335057,0.000298998347716406,0.00021846371237188578,-0.0002973508380819112,-0.0004902691580355167,-0.00025520214694552124,-0.000501219998113811,-0.0007488145492970943,-0.00032181842834688723,-4.2076797399204224e-05,-318.8810119628906,149.48635864257812,14.622339248657227,24.233579635620117,13.000312805175781,9.324426651000977,-1.967986822128296,1.9303631782531738,-3.288245916366577,-9.032283782958984,-0.14785180985927582
Mati Matiki.mp3_chunk152,Mōhanaṁ,751.4287650583226,1098.4984617638936,0.14311926605504588,0.28860294117647056,0.22385084629058838,0.3917234539985657,0.8404991626739502,0.5129762887954712,0.3359426259994507,0.34914302825927734,0.3424450159072876,0.23055703938007355,0.20971238613128662,0.26185810565948486,0.16779501736164093,0.16589254140853882,-3.191653377143666e-05,7.008077227510512e-05,0.0004769873630721122,-1.805769352358766e-05,-0.00016956639592535794,-0.000536797393579036,-0.0007056348258629441,-0.0002545165771152824,-0.0003867298364639282,-0.00046604956150986254,-0.0001858300092862919,-8.772573346504942e-05,-335.6335754394531,151.02947998046875,15.27730941772461,25.51000213623047,14.76386547088623,10.61076545715332,-2.1810882091522217,2.65012788772583,-2.524209976196289,-10.440267562866211,-2.9480295181274414
Mati Matiki.mp3_chunk153,Mōhanaṁ,694.143245672498,1055.6530204582425,0.16051660516605165,0.33271719038817005,0.24767716228961945,0.4176986813545227,0.8123304843902588,0.4996814429759979,0.32650092244148254,0.370884507894516,0.3881593942642212,0.2928769290447235,0.2482946366071701,0.29684728384017944,0.19196899235248566,0.17674317955970764,0.00010910517448792234,0.00011224630725337192,-1.0038192158390302e-05,-0.0001506246771896258,-7.782276952639222e-05,-2.9935117709101178e-05,8.951332711149007e-05,0.00014419900253415108,9.258636418962851e-05,5.488411261467263e-05,4.421765697770752e-05,7.851311966078356e-05,-313.57049560546875,145.94418334960938,23.505483627319336,27.464797973632812,15.940499305725098,11.108689308166504,2.5538370609283447,2.0550076961517334,-2.9778552055358887,-7.876228332519531,-2.9007747173309326
Mati Matiki.mp3_chunk154,Mōhanaṁ,708.8403439081264,1080.0854166684114,0.19767441860465115,0.44271844660194176,0.31703293323516846,0.4753207862377167,0.7537179589271545,0.5060257315635681,0.3763095438480377,0.44337841868400574,0.47994738817214966,0.3674158751964569,0.31977951526641846,0.3877861499786377,0.2554608881473541,0.22562918066978455,-3.8227510231081396e-05,-4.476165850064717e-05,1.3358245269046165e-05,-6.46073094685562e-05,0.00014612197992391884,0.0003659765934571624,0.00019887193047907203,0.00011830648873001337,0.00013954751193523407,2.5440249373787083e-05,0.00011512669152580202,5.665143544320017e-05,-290.310546875,155.0289764404297,20.17827796936035,28.801156997680664,12.042014122009277,11.710983276367188,5.132365703582764,3.4662389755249023,-3.185930013656616,-6.693974494934082,-1.4412548542022705
Mati Matiki.mp3_chunk155,Mōhanaṁ,736.5204913751116,1099.9481121153965,0.2,0.44488977955911824,0.3431762456893921,0.501109778881073,0.7519571781158447,0.5235869884490967,0.39242303371429443,0.455218106508255,0.5071964859962463,0.38715168833732605,0.32924318313598633,0.3813367187976837,0.26833510398864746,0.2492775022983551,0.00043272736365906894,0.0004115081683266908,0.00010283249866915867,4.03278463636525e-05,-3.10842260660138e-05,0.00017022329848259687,-0.00023288476222660393,-0.0006404769374057651,-0.00032813113648444414,1.8404272850602865e-05,0.00014605965407099575,0.0002565287286415696,-284.91729736328125,156.94183349609375,17.077444076538086,28.92474937438965,9.990665435791016,12.988353729248047,6.1220383644104,4.293325424194336,-3.594069004058838,-5.994439601898193,-1.38886559009552
Mati Matiki.mp3_chunk156,Mōhanaṁ,786.4423023630546,1139.4793148386573,0.17169811320754716,0.3780718336483932,0.28956139087677,0.437718003988266,0.7711242437362671,0.5513275265693665,0.4070450961589813,0.429385244846344,0.4550307095050812,0.3214717507362366,0.2962673306465149,0.3776809275150299,0.2400391697883606,0.21714472770690918,-0.00011215988342883065,-0.00013619387755170465,-0.00013419109745882452,-0.00010054099402623251,-7.832438859622926e-05,-0.0001213802897837013,0.00011066086881328374,-1.529214387119282e-06,4.0684321902517695e-06,0.00010678686521714553,-0.00015014535165391862,-0.00021698029013350606,-293.5508117675781,152.09185791015625,15.282498359680176,25.60219955444336,10.256755828857422,12.0486478805542,3.0383424758911133,2.613607168197632,-3.394906997680664,-5.786325454711914,-0.6660329103469849
Mati Matiki.mp3_chunk157,Mōhanaṁ,839.7193250695515,1172.198004523684,0.12736660929432014,0.27586206896551724,0.2118806689977646,0.361541211605072,0.8152309060096741,0.5403981804847717,0.3830089867115021,0.37469741702079773,0.3475516140460968,0.22120630741119385,0.2443505823612213,0.3568464517593384,0.19182707369327545,0.1639309674501419,5.77885948587209e-05,-0.00031931145349517465,-0.0003653397143352777,-0.0002446937724016607,-0.0001360773603664711,0.00011207153875147924,0.0004650537157431245,0.0004811456601601094,0.00035442784428596497,0.0003606180544011295,0.0004135918279644102,0.00041793729178607464,-312.35565185546875,147.46481323242188,12.16154670715332,21.38170051574707,10.549877166748047,11.392539024353027,-0.4270933270454407,0.10785124450922012,-4.073306560516357,-6.325997829437256,-0.5693104267120361
Mati Matiki.mp3_chunk158,Mōhanaṁ,810.5327598473864,1138.8446982983567,0.17748091603053434,0.3652007648183556,0.2618778944015503,0.3963628113269806,0.7907450795173645,0.4923066794872284,0.33607596158981323,0.3615679144859314,0.3694319725036621,0.2565721869468689,0.26453328132629395,0.35930150747299194,0.2235252857208252,0.20441000163555145,-8.459107448288705e-06,-2.0109646925448033e-07,0.00027437813696451485,-0.00041121451067738235,-0.0008908119052648544,-0.0006658971542492509,-0.0004941802471876144,-0.00040865488699637353,-0.0005830914597027004,-0.0006929748342372477,-0.0002505697193555534,-3.6404737329576164e-05,-308.9757995605469,149.0963134765625,15.526124954223633,20.18023109436035,10.119853973388672,10.755168914794922,-0.02616768889129162,-0.5219232439994812,-4.767685413360596,-6.523765563964844,-1.6166143417358398
Mati Matiki.mp3_chunk159,Mōhanaṁ,778.5743257655271,1120.614888125348,0.24056603773584906,0.4515366430260047,0.3438687026500702,0.4627690613269806,0.7308098673820496,0.46577709913253784,0.3403579592704773,0.4123215675354004,0.4875045120716095,0.3570370078086853,0.33142971992492676,0.4234277009963989,0.3003658652305603,0.2731325030326843,-0.0003942020994145423,-0.0003977268352173269,-0.0005240177270025015,-2.1094992916914634e-05,0.00037612029700540006,0.0005502710700966418,0.0005083776777610183,0.0005056668887846172,0.00018221818027086556,-0.0001531494635855779,-0.00022177949722390622,-0.0003553632413968444,-285.0115966796875,156.17686462402344,17.178640365600586,21.739164352416992,6.953968524932861,9.389204025268555,0.6831235885620117,1.3680602312088013,-4.181036472320557,-6.762907028198242,-2.057891607284546
Mati Matiki.mp3_chunk160,Mōhanaṁ,759.5860000261437,1115.3807616276777,0.22727272727272727,0.4533029612756264,0.33136799931526184,0.4685634970664978,0.7266556620597839,0.4706059992313385,0.3560755252838135,0.4181622862815857,0.4891519844532013,0.36693495512008667,0.3309329152107239,0.42271897196769714,0.302731990814209,0.2629714906215668,0.00042914506047964096,0.000536791339982301,-2.8217758881510235e-05,1.776409953890834e-05,0.0002442319237161428,0.0002087628236040473,0.00013083503290545195,0.00020058472000528127,0.00041401159251108766,0.0006558503955602646,0.0006722690886817873,0.000489464495331049,-277.89263916015625,157.72573852539062,16.08633041381836,24.4476375579834,7.799055099487305,9.705120086669922,0.8103529810905457,2.522792100906372,-4.190588474273682,-7.2192864418029785,-2.407407522201538
Mati Matiki.mp3_chunk161,Mōhanaṁ,771.9226358477705,1111.604239276577,0.2015065913370998,0.4207547169811321,0.2831571102142334,0.44659221172332764,0.7698096632957458,0.49925878643989563,0.3652023375034332,0.37412264943122864,0.39757823944091797,0.298611044883728,0.2671245336532593,0.33702409267425537,0.24234141409397125,0.21099919080734253,-0.00013161994866095483,-0.00014489887689705938,-0.0002880531828850508,6.524300260934979e-05,0.0002507703029550612,0.0003059644077438861,0.0001878679177025333,-7.367203215835616e-05,-0.00011381294461898506,-0.00011144924792461097,-0.00011220542364753783,-9.663940727477893e-05,-302.7357177734375,148.66433715820312,18.307172775268555,22.6501522064209,11.230711936950684,9.571793556213379,1.5740203857421875,2.7551939487457275,-4.297351360321045,-8.483255386352539,-5.006373405456543
Mati Matiki.mp3_chunk162,Mōhanaṁ,725.6054518697964,1070.1896170988102,0.15630550621669628,0.38434163701067614,0.28977081179618835,0.4341820776462555,0.7693560719490051,0.5306232571601868,0.428108811378479,0.4369489848613739,0.4355026185512543,0.3298582434654236,0.2877901494503021,0.3247745633125305,0.22972741723060608,0.2136380970478058,-0.0003686134296003729,-0.0006526303477585316,-0.0001989887241506949,-5.5890242947498336e-05,-4.052926669828594e-05,-9.894207323668525e-05,-0.00032484144321642816,-0.00013056400348432362,7.916615868452936e-05,-4.2585535993566737e-05,0.00012181708734715357,7.659011316718534e-05,-309.917724609375,159.6287078857422,15.880936622619629,25.507301330566406,11.144109725952148,11.633516311645508,3.386902093887329,5.095480918884277,-2.882281541824341,-7.852517127990723,-4.312435150146484
Mati Matiki.mp3_chunk163,Mōhanaṁ,705.6285823145615,1067.368223458124,0.1801470588235294,0.43462246777163904,0.3166784644126892,0.4605444073677063,0.7367069721221924,0.5352929830551147,0.44598931074142456,0.488987535238266,0.5033347606658936,0.36586785316467285,0.3120397925376892,0.34986820816993713,0.2542780637741089,0.24316446483135223,0.0003120661131106317,0.0002293932338943705,-0.000431480526458472,-0.00017736954032443464,1.531041198177263e-05,-8.427469583693892e-05,0.0002295080485055223,0.0004189815663266927,0.00033697273465804756,0.0004965232801623642,0.0003150323173031211,0.00016391152166761458,-295.2537841796875,163.35446166992188,16.01218605041504,26.96059799194336,10.918678283691406,11.542404174804688,3.70930552482605,4.742062568664551,-2.9969546794891357,-6.24013614654541,-1.8480231761932373
Mati Matiki.mp3_chunk164,Mōhanaṁ,738.7261308815094,1111.4455931253851,0.21032504780114722,0.45977011494252873,0.34653934836387634,0.507676899433136,0.7405908703804016,0.5426281690597534,0.4434032738208771,0.4776202142238617,0.49363040924072266,0.35716956853866577,0.3032623827457428,0.35915833711624146,0.2740776836872101,0.26008340716362,-0.00021716317860409617,0.00028135479078628123,0.00029609177727252245,0.0002005174319492653,0.0001527191634522751,-0.00017647678032517433,-0.00029369612457230687,-0.0004385623033158481,-0.00031914826831780374,-0.00019238701497670263,-0.00017894017219077796,-0.0002655963471625,-287.18194580078125,162.83226013183594,13.891550064086914,28.931900024414062,8.944453239440918,10.81599235534668,2.1409692764282227,4.252216815948486,-3.8106863498687744,-6.375575065612793,-2.0101163387298584
Mati Matiki.mp3_chunk165,Mōhanaṁ,723.348499876907,1114.6421405031704,0.2113970588235294,0.4567219152854512,0.3501017689704895,0.49896496534347534,0.7324513792991638,0.5371172428131104,0.43789154291152954,0.4562191665172577,0.48078805208206177,0.37372928857803345,0.32449063658714294,0.38677987456321716,0.2827431559562683,0.2634614109992981,0.0002654166892170906,-1.5686240658396855e-05,-0.0003061710449401289,-0.00033607054501771927,-0.0002543024602346122,-0.00025523980730213225,-2.754292836470995e-06,0.00031938846223056316,0.0003647689300123602,0.000422108918428421,0.0005171114462427795,0.0004889836418442428,-283.143798828125,162.32127380371094,13.699406623840332,32.929256439208984,9.407774925231934,11.816791534423828,1.1005808115005493,4.275646686553955,-4.156589508056641,-5.803396224975586,-1.9974255561828613
Mati Matiki.mp3_chunk166,Mōhanaṁ,734.4873151804826,1116.3707323902465,0.1969439728353141,0.45918367346938777,0.3397884666919708,0.4794979393482208,0.7293874621391296,0.523653507232666,0.415266752243042,0.45072880387306213,0.4976445138454437,0.39125049114227295,0.33723899722099304,0.3944166302680969,0.27936241030693054,0.25770166516304016,-0.00013642225530929863,-0.0005050093750469387,-0.000680051336530596,-0.0005824837135151029,-0.0002735060697887093,8.415860065724701e-05,0.0006314555066637695,0.0009809993207454681,0.000496750115416944,-8.398626505368156e-07,0.00011591161455726251,3.723645568243228e-05,-278.8443298339844,154.24566650390625,17.919933319091797,30.201168060302734,11.67117691040039,10.054361343383789,2.777689218521118,2.9136734008789062,-3.8802502155303955,-5.302794933319092,-1.6307259798049927
Mati Matiki.mp3_chunk167,Mōhanaṁ,699.7786913585352,1090.7191811669743,0.212890625,0.4774951076320939,0.35541993379592896,0.49729597568511963,0.7418649792671204,0.556611955165863,0.45001021027565,0.4871848523616791,0.49599525332450867,0.3783910274505615,0.3275136947631836,0.3844057321548462,0.27214089035987854,0.25910988450050354,-2.312877040822059e-05,-0.0001512257003923878,-0.0002080233534798026,-0.0001284219470107928,-0.00046016337000764906,-0.0006726289866492152,-0.000658402219414711,-0.00039037945680320263,0.00010655244841473177,0.000564862450119108,0.00024202857457567006,0.00011964335135417059,-278.6039123535156,159.63404846191406,20.534635543823242,28.52727699279785,10.904082298278809,11.326719284057617,6.914926528930664,4.187334060668945,-2.8956422805786133,-4.68656587600708,-0.5086356997489929
Mati Matiki.mp3_chunk168,Mōhanaṁ,678.9987203069244,1086.3651503399833,0.21534653465346534,0.5186104218362283,0.3730739951133728,0.5249587297439575,0.7394975423812866,0.6018860340118408,0.46579843759536743,0.4913811981678009,0.48977869749069214,0.37173619866371155,0.30728980898857117,0.37894344329833984,0.27468201518058777,0.25640633702278137,-0.00021259200002532452,-7.959747017594054e-05,0.00010136669152416289,-8.342172804987058e-05,-0.00024537809076718986,-0.00011692939006024972,-7.838421151973307e-05,-0.00014132096839603037,-0.00026136147789657116,-0.0003480042505543679,-0.0002821414091158658,-0.00023416838666889817,-272.8411865234375,164.13943481445312,19.702112197875977,29.005290985107422,10.759435653686523,13.580870628356934,8.058965682983398,4.260014533996582,-2.1046831607818604,-3.9040720462799072,-0.5998850464820862
Mati Matiki.mp3_chunk169,Mōhanaṁ,691.232037088356,1090.9524522836311,0.20909090909090908,0.4874715261958998,0.40423303842544556,0.5334822535514832,0.7234451770782471,0.5558447241783142,0.4392920434474945,0.4733555018901825,0.5030566453933716,0.390423059463501,0.3424263298511505,0.40352964401245117,0.27998676896095276,0.2689190208911896,0.0005954551743343472,0.0005723529029637575,0.00034889057860709727,0.00020045886049047112,-9.259824582841247e-05,-0.0004279409477021545,-0.00036551678203977644,-0.0002376417542109266,-0.00018112175166606903,4.878538675257005e-06,0.000302505970466882,0.0002532396756578237,-269.90765380859375,161.8277130126953,17.8448429107666,31.331897735595703,11.91948413848877,13.090378761291504,6.234403133392334,3.5926883220672607,-2.9277162551879883,-3.498983383178711,-1.2900164127349854
Mati Matiki.mp3_chunk170,Mōhanaṁ,728.3230854771626,1101.5195852309676,0.22440944881889763,0.5108481262327417,0.381658136844635,0.5148751735687256,0.7176225185394287,0.529037594795227,0.4002280831336975,0.44312888383865356,0.5036129355430603,0.3962762653827667,0.3349178433418274,0.4016023874282837,0.2913828492164612,0.2789713740348816,-7.298155196622247e-06,-0.00011166818148922175,-0.0007450010743923485,-2.2223801352083683e-05,0.0005318719195201993,0.0006231227307580411,0.0005459243548102677,0.0007936052861623466,0.0007635030196979642,0.0006986140506342053,0.00021484152239281684,-7.808358532201964e-06,-277.98370361328125,157.42422485351562,16.665658950805664,30.151342391967773,11.338440895080566,10.137584686279297,3.7208969593048096,2.8699440956115723,-4.019155025482178,-4.786229610443115,-2.0430140495300293
Mati Matiki.mp3_chunk171,Mōhanaṁ,814.3899052134782,1137.3429319754684,0.258252427184466,0.556420233463035,0.34953516721725464,0.47903159260749817,0.6873220205307007,0.4625436067581177,0.35584521293640137,0.4082735478878021,0.49600574374198914,0.37992796301841736,0.302785187959671,0.39301997423171997,0.3012443780899048,0.2895614504814148,0.0006207805126905441,0.00061290233861655,7.637677481397986e-05,-0.00030978317954577506,-0.00048456445802003145,-0.0003618969349190593,-0.0002672756090760231,-0.00034425201010890305,6.400281563401222e-05,0.0003575464943423867,1.9680679542943835e-05,0.00043506250949576497,-268.65716552734375,155.8091278076172,6.901876449584961,27.94739532470703,9.360697746276855,7.746095180511475,1.358175277709961,1.7488268613815308,-7.020350456237793,-4.242447376251221,-2.270341157913208
Mati Matiki.mp3_chunk172,Mōhanaṁ,1003.1370628508308,1214.1727881341578,0.22719141323792486,0.449820788530466,0.2763727605342865,0.3822401165962219,0.7395045161247253,0.4143942594528198,0.28252899646759033,0.32224875688552856,0.41328948736190796,0.27617740631103516,0.23233525454998016,0.3479134142398834,0.24997855722904205,0.2841930389404297,-0.00014489932800643146,-0.00011082173296017572,0.0003656506014522165,-1.1475670362415258e-05,-0.0003550056426320225,-0.00031393743120133877,-0.0003839114506263286,-0.0004585048009175807,-0.00029881385853514075,4.429388718563132e-05,-3.425535760470666e-05,-1.1861647180921864e-05,-274.5046691894531,144.390869140625,-10.886519432067871,26.940988540649414,10.149825096130371,3.7231149673461914,-1.0088125467300415,0.4135934114456177,-12.249874114990234,-2.2623355388641357,-1.912571907043457
Kannanai Paadu Maname.mp3_chunk1,Kalyāṇi,1051.4124483202083,1138.3396226769232,0.1510791366906475,0.25765765765765763,0.14163899421691895,0.28278303146362305,0.5498941540718079,0.3044603168964386,0.21032476425170898,0.2487514764070511,0.3355647623538971,0.5303508043289185,0.30811503529548645,0.26283472776412964,0.1954031139612198,0.18225395679473877,-6.060084160708357e-06,-1.0291685612173751e-05,-0.00038490985753014684,8.123605948640034e-05,0.0001835108851082623,0.00014081981498748064,0.00010196401126449928,-4.2759736970765516e-05,7.66462690080516e-05,-9.420184505870566e-05,-8.324959344463423e-05,-0.00023318953753914684,-272.1678466796875,167.78233337402344,-42.45159149169922,25.09142303466797,13.154193878173828,16.67290687561035,-9.191364288330078,1.3708311319351196,-4.107114791870117,-24.12812042236328,-3.942614793777466
Kannanai Paadu Maname.mp3_chunk2,Kalyāṇi,1078.991230076734,1180.984194437325,0.22127659574468084,0.4115138592750533,0.19172586500644684,0.3173640966415405,0.42112794518470764,0.27959346771240234,0.2807115614414215,0.31205058097839355,0.4039258360862732,0.5539069175720215,0.3553198277950287,0.3397866487503052,0.24775288999080658,0.20715121924877167,-0.00013146155106369406,-9.731039608595893e-05,0.0004537830245681107,0.00010582533286651596,-0.0002486820740159601,-0.00040607352275401354,-8.808634447632357e-05,-2.1152268345758785e-06,-0.00040716526564210653,-0.0006553448038175702,-0.00038206137833185494,-0.0002697803429327905,-230.25830078125,170.7355194091797,-43.6312141418457,25.102840423583984,5.435927867889404,18.22354507446289,-9.023646354675293,4.7470293045043945,-3.1119887828826904,-25.215757369995117,-0.42848268151283264
Kannanai Paadu Maname.mp3_chunk3,Kalyāṇi,1083.6450033850626,1194.9591015343192,0.2235294117647059,0.4410377358490566,0.2121540755033493,0.3083258271217346,0.37707388401031494,0.276027113199234,0.30002906918525696,0.3196401298046112,0.41455915570259094,0.48174670338630676,0.3284238576889038,0.37180668115615845,0.2796209752559662,0.2559390366077423,-0.00012876425171270967,-0.00013394452980719507,-0.00012857939873356372,5.7396180636715144e-05,0.00019216301734559238,-0.0004341190797276795,-4.131111563765444e-05,0.00021323519467841834,0.00015430110215675086,4.427536168805091e-06,-1.1383967830624897e-05,0.00010974693577736616,-215.21139526367188,173.54763793945312,-44.520965576171875,26.157495498657227,-0.30048230290412903,17.776790618896484,-8.697457313537598,5.100158214569092,-1.2459949254989624,-25.41208839416504,-0.4196210503578186
Kannanai Paadu Maname.mp3_chunk4,Kalyāṇi,1053.0698595589688,1179.8040898168408,0.19008264462809918,0.33126293995859213,0.21924558281898499,0.3029610514640808,0.4844546616077423,0.3154149651527405,0.22975175082683563,0.24290059506893158,0.32994556427001953,0.38835686445236206,0.2888489365577698,0.3939650356769562,0.2914747893810272,0.2526886761188507,0.0002009708114201203,0.0001612144842511043,0.00015027429617475718,0.00012777659867424518,5.460629836306907e-05,3.3855438232421875e-05,-0.00015422476280946285,-0.0005433245678432286,-5.560872159549035e-05,8.632369281258434e-05,0.00024616479640826583,0.00015663154772482812,-211.279296875,175.1544647216797,-44.05128479003906,28.336057662963867,0.5839901566505432,20.080883026123047,-6.348146915435791,4.955677032470703,0.3012453019618988,-21.38979721069336,1.3976377248764038
Kannanai Paadu Maname.mp3_chunk5,Kalyāṇi,1015.2439036774166,1144.1212486867141,0.16856060606060605,0.2808349146110057,0.2637515664100647,0.379435271024704,0.6900990605354309,0.4064347445964813,0.21153581142425537,0.1902264505624771,0.22949114441871643,0.2561299204826355,0.2541821002960205,0.40179821848869324,0.2844389081001282,0.23513104021549225,0.0002580411091912538,0.000610065006185323,0.0005095345550216734,0.0005270119290798903,0.00023659899306949228,2.6412792067276314e-05,-0.0002128107735188678,-0.000800996262114495,-3.7544607039308175e-05,0.0004982133395969868,0.00022161417291499674,0.00010270335042150691,-215.7448272705078,174.6901397705078,-42.62356185913086,28.365028381347656,2.2798662185668945,19.184967041015625,-0.8102496266365051,5.623851776123047,0.2844400405883789,-16.61216926574707,1.753289818763733
Kannanai Paadu Maname.mp3_chunk6,Kalyāṇi,1021.6327842885773,1145.064540870568,0.2056451612903226,0.36363636363636365,0.272709459066391,0.4267054796218872,0.6658718585968018,0.4134176969528198,0.2644205093383789,0.23379400372505188,0.26129022240638733,0.27440500259399414,0.261772096157074,0.3786925673484802,0.2878818213939667,0.2579898238182068,0.00012342500849626958,-0.0001163058914244175,-0.0005848423461429775,-0.00010054359881905839,0.0002288148971274495,0.0002621198946144432,1.2956224964000285e-05,0.00011839948274428025,-2.0003540157631505e-07,0.00013072023284621537,-5.805441833217628e-05,4.097812416148372e-05,-205.60826110839844,174.68722534179688,-42.957916259765625,26.023725509643555,1.4284642934799194,19.500337600708008,-1.6949397325515747,5.337228298187256,-1.957829236984253,-19.314634323120117,1.1756616830825806
